"Method","Time (ms)","Avg. Time (ms)","Own Time (ms)","Count"
"org.apache.kafka.common.network.PlaintextChannelBuilder$PlaintextAuthenticator.principal() PlaintextChannelBuilder.java","73","< 0.1","26","1134"
"org.apache.kafka.common.utils.SystemTime.nanoseconds() SystemTime.java","73","< 0.1","73","26097"
"java.util.concurrent.ConcurrentSkipListMap.lastEntry() ConcurrentSkipListMap.java","73","< 0.1","20","4536"
"com.yammer.metrics.core.Histogram.setMax(long) Histogram.java","73","< 0.1","49","11350"
"com.yammer.metrics.core.Histogram.count() Histogram.java","73","< 0.1","49","11350"
"com.yammer.metrics.core.Histogram.setMin(long) Histogram.java","73","< 0.1","49","11350"
"org.apache.kafka.common.record.AbstractLegacyRecordBatch.compressionType() AbstractLegacyRecordBatch.java","72","< 0.1","30","4536"
"kafka.server.BrokerTopicMetrics.totalProduceRequestRate() KafkaRequestHandler.scala","71","< 0.1","28","2268"
"kafka.log.UnifiedLog.localLog() UnifiedLog.scala","71","< 0.1","71","32940"
"java.nio.channels.spi.AbstractSelector.begin() AbstractSelector.java","71","< 0.1","31","3982"
"org.apache.kafka.common.record.MemoryRecords.builder(ByteBuffer, byte, CompressionType, TimestampType, long, long, long, short, int, boolean, boolean, int) MemoryRecords.java","71","< 0.1","6","1134"
"java.util.concurrent.ScheduledThreadPoolExecutor$ScheduledFutureTask.compareTo(Object) ScheduledThreadPoolExecutor.java","71","< 0.1","47","8413"
"java.util.concurrent.LinkedBlockingDeque.put(Object) LinkedBlockingDeque.java","71","< 0.1","5","1135"
"scala.runtime.ClassValueCompat.get(Class) ClassValueCompat.scala","71","< 0.1","10","1134"
"kafka.log.LogValidator$.validateBatch(TopicPartition, RecordBatch, RecordBatch, AppendOrigin, byte, BrokerTopicStats) LogValidator.scala","70","< 0.1","23","1134"
"kafka.log.LogSegment.offsetIndex() LogSegment.scala","70","< 0.1","24","3426"
"sun.nio.ch.SocketChannelImpl.translateReadyOps(int, int, SelectionKeyImpl) SocketChannelImpl.java","70","< 0.1","40","2299"
"java.lang.Thread.interrupted() Thread.java","69","< 0.1","69","20761"
"scala.collection.mutable.HashMap.apply(Object) HashMap.scala","69","< 0.1","31","3405"
"scala.collection.mutable.HashMap.put0(Object, Object, boolean, int, int) HashMap.scala","69","< 0.1","46","10209"
"scala.collection.mutable.ListBuffer.toList() ListBuffer.scala","69","< 0.1","21","2269"
"org.apache.kafka.common.record.AbstractRecordBatch.isCompressed() AbstractRecordBatch.java","69","< 0.1","15","3402"
"kafka.server.ActionQueue.add(Function0) ActionQueue.scala","69","< 0.1","9","1134"
"scala.collection.SeqOps.isEmpty$(SeqOps) Seq.scala","69","< 0.1","10","2270"
"kafka.log.RollParams$.apply(LogConfig, LogAppendInfo, int, long) UnifiedLog.scala","69","< 0.1","20","1134"
"org.apache.kafka.common.metrics.stats.WindowedSum.update(SampledStat$Sample, MetricConfig, double, long) WindowedSum.java","68","< 0.1","68","25882"
"org.apache.kafka.common.metrics.Sensor.lambda$add$0(MetricConfig) Sensor.java","68","< 0.1","68","25882"
"scala.runtime.Statics.anyHash(Object) Statics.java","68","< 0.1","56","18164"
"org.apache.kafka.common.metrics.stats.WindowedCount.update(SampledStat$Sample, MetricConfig, double, long) WindowedCount.java","68","< 0.1","46","8353"
"org.apache.kafka.common.metrics.stats.CumulativeSum.record(MetricConfig, double, long) CumulativeSum.java","68","< 0.1","68","25882"
"kafka.server.ReplicaManager.getPartition(TopicPartition) ReplicaManager.scala","68","< 0.1","14","1138"
"kafka.network.RequestChannel$Metrics.apply(String) RequestChannel.scala","68","< 0.1","16","2270"
"org.apache.kafka.common.record.LegacyRecord.isValid() LegacyRecord.java","67","< 0.1","11","1134"
"org.apache.kafka.common.requests.RequestHeader.toResponseHeader() RequestHeader.java","67","< 0.1","17","1135"
"org.apache.kafka.common.record.DefaultRecord.sizeInBytes(int, long, ByteBuffer, ByteBuffer, Header[]) DefaultRecord.java","67","< 0.1","8","1134"
"kafka.server.BrokerTopicMetrics.bytesInRate() KafkaRequestHandler.scala","67","< 0.1","26","2268"
"org.apache.kafka.common.message.ProduceResponseData$TopicProduceResponse.addSize(MessageSizeAccumulator, ObjectSerializationCache, short) ProduceResponseData.java","66","< 0.1","20","1135"
"java.nio.MappedByteBuffer.position(int) MappedByteBuffer.java","66","< 0.1","45","7989"
"scala.collection.AbstractIterable.<init>() Iterable.scala","66","< 0.1","66","29778"
"sun.nio.ch.KQueue.poll(int, long, int, long) KQueue.java (native)","66","< 0.1","66","3982"
"java.nio.channels.spi.AbstractSelector.end() AbstractSelector.java","66","< 0.1","26","3982"
"kafka.server.BrokerTopicMetrics.messagesInRate() KafkaRequestHandler.scala","66","< 0.1","26","2268"
"kafka.server.BrokerTopicMetrics.produceMessageConversionsRate() KafkaRequestHandler.scala","65","< 0.1","26","2268"
"java.util.concurrent.LinkedBlockingDeque.putLast(Object) LinkedBlockingDeque.java","65","< 0.1","14","1135"
"kafka.log.LogValidator$.$anonfun$validateRecord$1(RecordBatch, Record, int, long, TimestampType, long) LogValidator.scala","64","< 0.1","5","1134"
"org.apache.kafka.common.record.AbstractLegacyRecordBatch$ByteBufferLegacyRecordBatch.outerRecord() AbstractLegacyRecordBatch.java","64","< 0.1","64","29484"
"scala.collection.mutable.HashMap$$anon$1.<init>(HashMap) HashMap.scala","64","< 0.1","26","5671"
"org.apache.kafka.common.record.MemoryRecordsBuilder.<init>(ByteBuffer, byte, CompressionType, TimestampType, long, long, long, short, int, boolean, boolean, int, int) MemoryRecordsBuilder.java","64","< 0.1","9","1134"
"org.apache.kafka.common.utils.ImplicitLinkedHashCollection.changeCapacity(int) ImplicitLinkedHashCollection.java","64","< 0.1","11","1134"
"kafka.log.LogSegment.size() LogSegment.scala","64","< 0.1","39","5672"
"org.apache.kafka.common.requests.ProduceRequest.lambda$partitionSizes$2(ProduceRequestData$TopicProduceData) ProduceRequest.java","64","< 0.1","11","1135"
"kafka.server.KafkaRequestHandler.trace(Function0) KafkaRequestHandler.scala","63","< 0.1","7","1134"
"scala.collection.AbstractIterable.zipWithIndex() Iterable.scala","63","< 0.1","5","1134"
"kafka.log.UnifiedLog.maybeFlushMetadataFile() UnifiedLog.scala","63","< 0.1","8","1134"
"java.util.concurrent.ConcurrentSkipListMap.unlinkNode(ConcurrentSkipListMap$Node, ConcurrentSkipListMap$Node) ConcurrentSkipListMap.java","62","< 0.1","17","1910"
"org.apache.kafka.common.record.DefaultRecordBatch.writeHeader(ByteBuffer, long, int, int, byte, CompressionType, TimestampType, long, long, long, short, int, boolean, boolean, boolean, int, int) DefaultRecordBatch.java","61","< 0.1","15","1134"
"kafka.server.BrokerTopicMetrics$MeterWrapper.meter() KafkaRequestHandler.scala","61","< 0.1","41","9072"
"org.apache.kafka.common.utils.ByteUtils.sizeOfVarint(int) ByteUtils.java","61","< 0.1","41","9072"
"sun.nio.ch.SocketAdaptor.getInetAddress() SocketAdaptor.java","61","< 0.1","21","2268"
"kafka.log.LogValidator$.processRecordErrors(Seq) LogValidator.scala","61","< 0.1","6","1134"
"org.apache.kafka.common.requests.ProduceRequest.<init>(ProduceRequestData, short) ProduceRequest.java","61","< 0.1","16","1134"
"kafka.server.KafkaApis.trace(Function0) KafkaApis.scala","60","< 0.1","6","1134"
"scala.collection.mutable.HashMap$HashMapIterator.<init>(HashMap) HashMap.scala","60","< 0.1","40","9073"
"scala.collection.IterableOnceOps.nonEmpty() IterableOnce.scala","60","< 0.1","16","3413"
"org.apache.kafka.common.message.RequestHeaderData.<init>(Readable, short) RequestHeaderData.java","59","< 0.1","7","1134"
"kafka.log.LogValidator$.validateTimestamp(RecordBatch, Record, int, long, TimestampType, long) LogValidator.scala","59","< 0.1","10","1134"
"scala.collection.SeqOps.isEmpty() Seq.scala","58","< 0.1","10","2270"
"org.apache.kafka.common.record.LegacyRecord.value() LegacyRecord.java","58","< 0.1","15","2268"
"scala.collection.mutable.HashMap.tableSizeFor(int) HashMap.scala","58","< 0.1","58","24956"
"java.lang.ClassValue.get(Class) ClassValue.java","57","< 0.1","17","1134"
"sun.nio.ch.SocketDispatcher.read(FileDescriptor, long, int) SocketDispatcher.java","57","< 0.1","16","2288"
"scala.collection.IterableOps.zipWithIndex$(IterableOps) Iterable.scala","57","< 0.1","9","1134"
"java.lang.invoke.VarHandleGuards.guard_LI_I(VarHandle, Object, int, VarHandle$AccessDescriptor) VarHandleGuards.java","57","< 0.1","34","4559"
"org.apache.kafka.common.message.ProduceRequestData$PartitionProduceData.<init>(Readable, short) ProduceRequestData.java","57","< 0.1","6","1134"
"sun.nio.ch.KQueueSelectorImpl.setEventOps(SelectionKeyImpl) KQueueSelectorImpl.java","57","< 0.1","23","4559"
"java.util.concurrent.ConcurrentLinkedQueue.add(Object) ConcurrentLinkedQueue.java","57","< 0.1","5","1134"
"kafka.utils.Pool.values() Pool.scala","56","< 0.1","11","1147"
"kafka.log.LogSegment.maxTimestampSoFar() LogSegment.scala","56","< 0.1","8","1159"
"kafka.cluster.Partition.$anonfun$leaderLogIfLocal$1$adapted(Partition, UnifiedLog) Partition.scala","56","< 0.1","8","1138"
"scala.collection.mutable.HashMap.remove(Object) HashMap.scala","55","< 0.1","11","1136"
"kafka.network.Acceptor.run() SocketServer.scala","55","55","2","1"
"scala.collection.mutable.ListBuffer.addOne(Object) ListBuffer.scala","55","< 0.1","5","1135"
"sun.nio.ch.SelectionKeyImpl.interestOps() SelectionKeyImpl.java","55","< 0.1","22","4559"
"kafka.server.ReplicaManager.isTraceEnabled() ReplicaManager.scala","54","< 0.1","6","1134"
"scala.collection.convert.AsScalaConverters.asScala(Iterator) AsScalaConverters.scala","54","< 0.1","22","4580"
"org.apache.kafka.common.record.AbstractLegacyRecordBatch.<init>() AbstractLegacyRecordBatch.java","54","< 0.1","36","7938"
"org.apache.kafka.common.record.LegacyRecord.magic() LegacyRecord.java","54","< 0.1","54","24948"
"java.util.concurrent.locks.ReentrantReadWriteLock.readLock() ReentrantReadWriteLock.java","54","< 0.1","54","24978"
"kafka.network.Processor.trace(Function0) SocketServer.scala","53","< 0.1","5","1135"
"org.apache.kafka.common.record.LegacyRecord.<init>(ByteBuffer) LegacyRecord.java","53","< 0.1","35","7938"
"scala.collection.mutable.AbstractBuffer.<init>() Buffer.scala","53","< 0.1","15","3417"
"java.util.concurrent.locks.AbstractQueuedSynchronizer.acquire(int) AbstractQueuedSynchronizer.java","53","< 0.1","7","1170"
"java.util.concurrent.CountDownLatch.getCount() CountDownLatch.java","53","< 0.1","21","2634"
"java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject.await() AbstractQueuedSynchronizer.java","53","0.2","8","252"
"org.apache.kafka.common.utils.ByteBufferOutputStream.write(int) ByteBufferOutputStream.java","52","< 0.1","35","7938"
"org.apache.kafka.common.network.KafkaChannel.socketAddress() KafkaChannel.java","52","< 0.1","14","1134"
"java.nio.channels.spi.AbstractSelectionKey.isValid() AbstractSelectionKey.java","52","< 0.1","52","21739"
"java.util.concurrent.ConcurrentSkipListMap.findLastEntry() ConcurrentSkipListMap.java","52","< 0.1","31","4536"
"org.apache.kafka.common.message.RequestHeaderData.read(Readable, short) RequestHeaderData.java","52","< 0.1","22","1134"
"scala.collection.convert.AsScalaExtensions$CollectionHasAsScala.asScala() AsScalaExtensions.scala","52","< 0.1","11","2296"
"scala.collection.convert.JavaCollectionWrappers$SeqWrapper.size() JavaCollectionWrappers.scala","52","< 0.1","5","1150"
"kafka.network.Processor.processDisconnected() SocketServer.scala","52","< 0.1","33","3805"
"scala.collection.immutable.SetBuilderImpl.addOne(Object) Set.scala","52","< 0.1","6","1134"
"scala.collection.mutable.GrowableBuilder.result() GrowableBuilder.scala","52","< 0.1","34","7948"
"scala.collection.Iterator$$anon$9.hasNext() Iterator.scala","51","< 0.1","11","2270"
"org.apache.kafka.common.record.MemoryRecordsBuilder.<init>(ByteBufferOutputStream, byte, CompressionType, TimestampType, long, long, long, short, int, boolean, boolean, int, int) MemoryRecordsBuilder.java","51","< 0.1","5","1134"
"kafka.log.LazyIndex.get() LazyIndex.scala","51","< 0.1","31","4584"
"java.util.concurrent.ConcurrentLinkedQueue.offer(Object) ConcurrentLinkedQueue.java","51","< 0.1","10","1134"
"kafka.log.UnifiedLog.$anonfun$append$11(LogSegment, LogOffsetMetadata) UnifiedLog.scala","51","< 0.1","14","1134"
"scala.collection.Iterator$$anon$16.next() Iterator.scala","51","< 0.1","5","1134"
"kafka.cluster.Partition.debug(Function0) Partition.scala","51","< 0.1","5","1134"
"kafka.log.LocalLog.logEndOffset() LocalLog.scala","51","< 0.1","31","4542"
"org.apache.kafka.common.message.ProduceRequestData$PartitionProduceData.read(Readable, short) ProduceRequestData.java","50","< 0.1","13","1134"
"org.apache.kafka.common.utils.ImplicitLinkedHashMultiCollection.<init>(int) ImplicitLinkedHashMultiCollection.java","50","< 0.1","11","2268"
"java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionNode.<init>() AbstractQueuedSynchronizer.java","50","< 0.1","33","4804"
"java.util.TreeMap.firstEntry() TreeMap.java","50","< 0.1","30","4536"
"org.apache.kafka.common.utils.ImplicitLinkedHashCollection.indexToElement(ImplicitLinkedHashCollection$Element, ImplicitLinkedHashCollection$Element[], int) ImplicitLinkedHashCollection.java","50","< 0.1","50","21554"
"org.apache.kafka.common.requests.ProduceRequest.lambda$null$1(ProduceRequestData$TopicProduceData, ProduceRequestData$PartitionProduceData) ProduceRequest.java","50","< 0.1","24","1135"
"kafka.server.ClientQuotaManager.maybeRecordAndGetThrottleTimeMs(RequestChannel$Request, double, long) ClientQuotaManager.scala","50","< 0.1","13","1134"
"scala.collection.MapFactory$Delegate.empty() Factory.scala","50","< 0.1","5","1134"
"org.apache.kafka.common.protocol.SendBuilder.build() SendBuilder.java","50","< 0.1","6","1135"
"scala.collection.mutable.ListBuffer.addOne(Object) ListBuffer.scala","49","< 0.1","13","1135"
"sun.nio.ch.SelectorImpl.ensureOpen() SelectorImpl.java","49","< 0.1","33","6301"
"kafka.server.ReplicaManager.debug(Function0) ReplicaManager.scala","49","< 0.1","5","1134"
"java.util.concurrent.ConcurrentLinkedQueue.size() ConcurrentLinkedQueue.java","49","< 0.1","5","1137"
"kafka.network.RequestChannel.isTraceEnabled() RequestChannel.scala","49","< 0.1","5","1135"
"kafka.server.DefaultApiVersionManager.isApiEnabled(ApiKeys) ApiVersionManager.scala","48","< 0.1","21","2268"
"com.sun.management.internal.GarbageCollectorExtImpl.createGCNotification(long, String, String, String, GcInfo) GarbageCollectorExtImpl.java","48","48","< 0.1","1"
"java.util.concurrent.atomic.AtomicLong.incrementAndGet() AtomicLong.java","48","< 0.1","48","22700"
"scala.runtime.Statics.finalizeHash(int, int) Statics.java","48","< 0.1","32","6810"
"com.yammer.metrics.stats.ThreadLocalRandom.next(int) ThreadLocalRandom.java","48","< 0.1","48","22700"
"scala.collection.IterableOps.zipWithIndex() Iterable.scala","48","< 0.1","13","1134"
"scala.collection.mutable.ArrayBuffer.lengthCompare(int) ArrayBuffer.scala","47","< 0.1","10","2270"
"scala.runtime.Statics.mixLast(int, int) Statics.java","47","< 0.1","47","20430"
"kafka.server.ReplicaManager.$anonfun$startHighWatermarkCheckPointThread$1(ReplicaManager) ReplicaManager.scala","47","3","< 0.1","13"
"kafka.server.ReplicaManager.checkpointHighWatermarks() ReplicaManager.scala","47","3","0.4","13"
"java.util.concurrent.ArrayBlockingQueue.enqueue(Object) ArrayBlockingQueue.java","47","< 0.1","6","1134"
"scala.collection.convert.AsScalaExtensions$IterableHasAsScala.asScala() AsScalaExtensions.scala","47","< 0.1","10","2268"
"scala.collection.mutable.HashMap.size() HashMap.scala","47","< 0.1","47","21579"
"org.apache.kafka.common.record.AbstractLegacyRecordBatch.key() AbstractLegacyRecordBatch.java","47","< 0.1","16","2268"
"kafka.log.AbstractIndex.toRelative(long) AbstractIndex.scala","47","< 0.1","21","2292"
"scala.collection.convert.JavaCollectionWrappers$IterableWrapperTrait.size$(JavaCollectionWrappers$IterableWrapperTrait) JavaCollectionWrappers.scala","46","< 0.1","5","1150"
"kafka.log.LogSegment.maxTimestampAndOffsetSoFar() LogSegment.scala","46","< 0.1","14","1183"
"org.apache.kafka.common.record.DefaultRecord.sizeOf(int, int, Header[]) DefaultRecord.java","46","< 0.1","16","2268"
"kafka.log.ProducerStateManager.onHighWatermarkUpdated(long) ProducerStateManager.scala","46","< 0.1","5","1134"
"sun.nio.ch.FileDispatcherImpl.write(FileDescriptor, long, int) FileDispatcherImpl.java","46","< 0.1","7","1134"
"org.apache.kafka.common.utils.SystemTime.milliseconds() SystemTime.java","46","< 0.1","46","15935"
"scala.collection.immutable.SetBuilderImpl.addOne(Object) Set.scala","46","< 0.1","10","1134"
"org.apache.kafka.common.record.MemoryRecordsBuilder.<init>(ByteBufferOutputStream, byte, CompressionType, TimestampType, long, long, long, short, int, boolean, boolean, int, int, long) MemoryRecordsBuilder.java","45","< 0.1","23","1134"
"org.apache.kafka.common.protocol.ApiKeys.forId(int) ApiKeys.java","45","< 0.1","45","17015"
"scala.collection.mutable.ListBuffer.<init>() ListBuffer.scala","45","< 0.1","10","2269"
"scala.collection.Iterator$$anon$16.next() Iterator.scala","45","< 0.1","17","1134"
"kafka.utils.Pool.kafka$utils$Pool$$pool() Pool.scala","45","< 0.1","45","20466"
"scala.Option.flatMap(Function1) Option.scala","45","< 0.1","13","1138"
"kafka.cluster.Partition.$anonfun$leaderLogIfLocal$1(Partition, UnifiedLog) Partition.scala","45","< 0.1","5","1138"
"kafka.network.RequestChannel$Request.context() RequestChannel.scala","45","< 0.1","45","19286"
"org.apache.kafka.common.record.LegacyRecord.computeChecksum() LegacyRecord.java","45","< 0.1","6","1134"
"sun.nio.ch.SocketDispatcher.writev(FileDescriptor, long, int) SocketDispatcher.java","45","< 0.1","6","1135"
"scala.collection.mutable.ListBuffer.result() ListBuffer.scala","44","< 0.1","5","1135"
"scala.collection.mutable.HashMap$.empty() HashMap.scala","44","< 0.1","5","1134"
"scala.collection.mutable.HashMap.knownSize() HashMap.scala","44","< 0.1","29","6810"
"kafka.utils.Pool.getAndMaybePut(Object, Function0) Pool.scala","44","< 0.1","31","5671"
"kafka.network.RequestChannel$Request.responseNode(AbstractResponse) RequestChannel.scala","44","< 0.1","5","1135"
"java.nio.channels.SelectionKey.isConnectable() SelectionKey.java","43","< 0.1","12","2269"
"java.util.concurrent.ConcurrentLinkedQueue.first() ConcurrentLinkedQueue.java","43","< 0.1","6","1137"
"org.apache.kafka.common.message.ProduceRequestData$TopicProduceDataCollection.<init>(int) ProduceRequestData.java","43","< 0.1","6","1134"
"org.apache.kafka.common.protocol.SendBuilder.flushPendingSend() SendBuilder.java","43","< 0.1","19","1135"
"scala.reflect.ClassTag$GenericClassTag.unapply(Object) ClassTag.scala","43","< 0.1","7","1134"
"org.apache.kafka.common.utils.Crc32C.compute(ByteBuffer, int, int) Crc32C.java","43","< 0.1","12","1134"
"java.nio.channels.SelectionKey.isReadable() SelectionKey.java","43","< 0.1","12","2299"
"org.apache.kafka.common.record.ByteBufferLogInputStream.nextBatchSize() ByteBufferLogInputStream.java","41","< 0.1","41","18144"
"scala.collection.convert.JavaCollectionWrappers$SeqWrapper.iterator() JavaCollectionWrappers.scala","41","< 0.1","5","1150"
"kafka.server.LogOffsetMetadata.messageOffset() LogOffsetMetadata.scala","41","< 0.1","41","19299"
"com.sun.management.internal.GarbageCollectionNotifInfoCompositeData.toCompositeData(GarbageCollectionNotificationInfo) GarbageCollectionNotifInfoCompositeData.java","41","41","< 0.1","1"
"com.sun.management.internal.GarbageCollectionNotifInfoCompositeData.getCompositeData() GarbageCollectionNotifInfoCompositeData.java","41","41","< 0.1","1"
"kafka.log.LogSegment.timeWaitedForRoll(long, long) LogSegment.scala","41","< 0.1","17","1134"
"scala.collection.mutable.GrowableBuilder.elems() GrowableBuilder.scala","41","< 0.1","41","19288"
"scala.collection.convert.JavaCollectionWrappers$IterableWrapperTrait.size() JavaCollectionWrappers.scala","41","< 0.1","8","1150"
"sun.nio.ch.SocketDispatcher.read0(FileDescriptor, long, int) SocketDispatcher.java (native)","41","< 0.1","41","2288"
"org.apache.zookeeper.ClientCnxn$SendThread.run() ClientCnxn.java","40","40","1","1"
"scala.jdk.CollectionConverters$.CollectionHasAsScala(Collection) CollectionConverters.scala","40","< 0.1","11","2296"
"scala.collection.convert.AsScalaConverters.asScala$(AsScalaConverters, Collection) AsScalaConverters.scala","40","< 0.1","11","2296"
"kafka.log.ProducerStateManager.removeUnreplicatedTransactions(long) ProducerStateManager.scala","40","< 0.1","14","1134"
"org.apache.log4j.Category.getEffectiveLevel() Category.java","40","< 0.1","40","17125"
"kafka.log.UnifiedLog.$anonfun$append$4(UnifiedLog, MemoryRecords, MutableRecordBatch) UnifiedLog.scala","40","< 0.1","15","1134"
"com.typesafe.scalalogging.Logger.underlying() Logger.scala","40","< 0.1","40","17115"
"org.apache.log4j.Priority.isGreaterOrEqual(Priority) Priority.java","40","< 0.1","40","17125"
"kafka.log.UnifiedLog.updateHighWatermarkWithLogEndOffset() UnifiedLog.scala","40","< 0.1","11","1134"
"kafka.server.ReplicaManager.$anonfun$appendRecords$7(Tuple2) ReplicaManager.scala","39","< 0.1","19","1134"
"org.apache.kafka.common.requests.RequestHeader.apiVersion() RequestHeader.java","39","< 0.1","27","5673"
"org.apache.kafka.common.record.AbstractRecords.recordsIterator() AbstractRecords.java","39","< 0.1","5","1134"
"kafka.log.UnifiedLog.fetchHighWatermarkMetadata() UnifiedLog.scala","39","< 0.1","13","1134"
"kafka.cluster.Partition.isLeader() Partition.scala","39","< 0.1","11","1138"
"scala.Option.fold(Function0, Function1) Option.scala","39","< 0.1","11","1135"
"scala.collection.convert.AsScalaExtensions$MapHasAsScala.asScala() AsScalaExtensions.scala","39","< 0.1","5","1135"
"sun.nio.ch.FileDispatcherImpl.write0(FileDescriptor, long, int) FileDispatcherImpl.java (native)","39","< 0.1","39","1144"
"com.sun.management.internal.GcInfoCompositeData.toCompositeData(GcInfo) GcInfoCompositeData.java","39","39","< 0.1","1"
"org.apache.log4j.Hierarchy.isDisabled(int) Hierarchy.java","39","< 0.1","39","17125"
"scala.collection.mutable.ListBuffer.result() ListBuffer.scala","39","< 0.1","5","1135"
"com.sun.management.internal.GcInfoCompositeData.getCompositeData() GcInfoCompositeData.java","39","39","< 0.1","1"
"java.lang.ClassLoader.loadClass(String) ClassLoader.java","39","6","1","6"
"scala.collection.mutable.HashMap$.empty() HashMap.scala","39","< 0.1","5","1134"
"org.apache.kafka.common.metrics.Sensor$RecordingLevel.shouldRecord(int) Sensor.java","39","< 0.1","39","14429"
"scala.Predef$ArrowAssoc$.$minus$greater$extension(Object, Object) Predef.scala","39","< 0.1","26","5672"
"org.apache.kafka.common.message.RequestHeaderData.requestApiKey() RequestHeaderData.java","38","< 0.1","38","15881"
"org.apache.kafka.common.record.LegacyRecord.crc32(ByteBuffer, int, int) LegacyRecord.java","38","< 0.1","12","1134"
"org.apache.kafka.common.utils.ImplicitLinkedHashCollection.<init>(int) ImplicitLinkedHashCollection.java","38","< 0.1","12","2268"
"scala.collection.AbstractIterator.<init>() Iterator.scala","38","< 0.1","38","17294"
"org.apache.kafka.common.network.Selector.determineHandlingOrder(Set) Selector.java","38","< 0.1","26","4538"
"org.apache.kafka.common.requests.RequestContext.isUnsupportedApiVersionsRequest() RequestContext.java","38","< 0.1","11","2269"
"org.apache.kafka.common.metrics.Sensor.metricLock() Sensor.java","38","< 0.1","38","14429"
"scala.collection.convert.JavaCollectionWrappers$MapWrapper$$anon$2.iterator() JavaCollectionWrappers.scala","38","< 0.1","5","1134"
"java.nio.MappedByteBuffer.rewind() MappedByteBuffer.java","38","< 0.1","25","4561"
"kafka.log.UnifiedLog.time() UnifiedLog.scala","38","< 0.1","23","3403"
"sun.nio.ch.FileDispatcherImpl.writev0(FileDescriptor, long, int) FileDispatcherImpl.java (native)","38","< 0.1","38","1135"
"org.apache.kafka.common.metrics.MetricConfig.recordLevel() MetricConfig.java","38","< 0.1","38","14429"
"java.nio.MappedByteBuffer.limit(int) MappedByteBuffer.java","37","< 0.1","25","4561"
"scala.collection.mutable.HashMap.put0(Object, Object, int, boolean) HashMap.scala","37","< 0.1","15","3402"
"org.apache.kafka.common.record.LegacyRecord.timestamp() LegacyRecord.java","37","< 0.1","25","5670"
"scala.collection.mutable.AbstractSeq.<init>() Seq.scala","37","< 0.1","15","3417"
"kafka.server.checkpoints.OffsetCheckpointFile.write(Map) OffsetCheckpointFile.scala","37","2","0.1","15"
"scala.collection.IndexedSeqOps.lengthCompare$(IndexedSeqOps, int) IndexedSeq.scala","37","< 0.1","10","2270"
"java.util.concurrent.ConcurrentLinkedQueue.updateHead(ConcurrentLinkedQueue$Node, ConcurrentLinkedQueue$Node) ConcurrentLinkedQueue.java","37","< 0.1","8","1137"
"kafka.server.checkpoints.CheckpointFileWithFailureHandler.write(Iterable) CheckpointFileWithFailureHandler.scala","37","2","0.3","15"
"scala.jdk.CollectionConverters$.IterableHasAsScala(Iterable) CollectionConverters.scala","37","< 0.1","10","2268"
"java.nio.MappedByteBuffer.flip() MappedByteBuffer.java","37","< 0.1","25","4561"
"sun.management.MappedMXBeanType$MapMXBeanType.toOpenTypeData(Object) MappedMXBeanType.java","37","18","0.5","2"
"kafka.network.RequestChannel$Request.releaseBuffer() RequestChannel.scala","37","< 0.1","20","1135"
"scala.collection.mutable.HashMap$$anon$4.<init>(HashMap) HashMap.scala","36","< 0.1","14","3402"
"sun.nio.ch.Util.isBufferTooLarge(ByteBuffer) Util.java","36","< 0.1","25","4561"
"scala.collection.convert.AsScalaConverters.asScala$(AsScalaConverters, Iterable) AsScalaConverters.scala","36","< 0.1","10","2268"
"scala.collection.Iterator$$anon$16.hasNext() Iterator.scala","36","< 0.1","10","2268"
"org.apache.kafka.common.record.LegacyRecord.valueSizeOffset() LegacyRecord.java","36","< 0.1","16","2268"
"org.apache.kafka.common.requests.ProduceResponse.lambda$errorCounts$3(Map, ProduceResponseData$TopicProduceResponse) ProduceResponse.java","36","< 0.1","10","1135"
"scala.collection.convert.JavaCollectionWrappers$SeqWrapper.iterator() JavaCollectionWrappers.scala","36","< 0.1","5","1150"
"scala.reflect.ClassTag.unapply$(ClassTag, Object) ClassTag.scala","36","< 0.1","11","1134"
"scala.Tuple2._1() Tuple2.scala","35","< 0.1","35","15931"
"java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionObject.doSignal(AbstractQueuedSynchronizer$ConditionNode, boolean) AbstractQueuedSynchronizer.java","35","< 0.1","12","1387"
"org.apache.zookeeper.ClientCnxnSocketNIO.doTransport(int, Queue, ClientCnxn) ClientCnxnSocketNIO.java","35","0.7","1","50"
"scala.Tuple2.<init>(Object, Object) Tuple2.scala","35","< 0.1","35","15918"
"scala.Tuple2._2() Tuple2.scala","35","< 0.1","35","15919"
"org.apache.kafka.common.requests.AbstractRequest.<init>(ApiKeys, short) AbstractRequest.java","35","< 0.1","6","1134"
"java.util.concurrent.TimeUnit.toMicros(long) TimeUnit.java","34","< 0.1","34","15890"
"kafka.server.ReplicaManager.$anonfun$checkpointHighWatermarks$6$adapted(ReplicaManager, Tuple2) ReplicaManager.scala","34","2","< 0.1","13"
"kafka.server.ReplicaManager.$anonfun$checkpointHighWatermarks$6(ReplicaManager, Tuple2) ReplicaManager.scala","34","2","0.2","13"
"scala.collection.mutable.HashMap.remove0(Object) HashMap.scala","34","< 0.1","8","1136"
"kafka.server.ReplicaManager.$anonfun$appendRecords$9(Tuple2) ReplicaManager.scala","34","< 0.1","16","1134"
"sun.nio.ch.SelectorImpl.selectedKeys() SelectorImpl.java","34","< 0.1","14","2319"
